Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR5127560	20230498	15393771	76.09190342224892	15392515	76.08569497399421
SRR5127561	14988360	11453751	76.41764008870884	11453237	76.41421076088378
SRR5127562	17146361	11321086	66.0261731337629	11320834	66.02470343415725
SRR5127563	15249541	8803610	57.73032775215988	8803441	57.729219522082666
SRR5127564	15021826	11745118	78.18701934105748	11743276	78.17475718331447
SRR5127565	15230060	10508996	69.00167169400514	10506863	68.98766649638938
SRR5127566	22154122	17739895	80.07491788661271	17739808	80.07452518316907
SRR5127567	22239583	17764677	79.8786425087197	17763735	79.8744068177897
SRR5127568	18506750	14357333	77.57889959068989	14356746	77.57572777500101
SRR5127569	11017072	5960323	54.10079011918957	5959736	54.09546202475576
SRR5127570	13963410	8172839	58.53039479611356	8172822	58.53027304934826
SRR5127571	25937922	20221375	77.96065930030942	20221146	77.95977642310746
SRR5127572	10450012	8296094	79.38836816646719	8296061	79.38805237735612
SRR5127573	12802313	8503833	66.42419225338422	8503681	66.4230049679304
SRR5127574	12523588	9660363	77.13734274873943	9660185	77.13592143082319
SRR5127575	18476691	13769237	74.5222020544696	13768026	74.51564785058103
SRR5127576	12919386	10036382	77.68466705770692	10035843	77.68049503281348
SRR5127577	11245436	7255076	64.51573776241312	7254964	64.51474180280783
SRR5127578	15795917	12400196	78.50253961197694	12400094	78.50189387548694
SRR5127579	13520263	8657321	64.03219375244402	8656689	64.0275192871618
SRR5127580	13014265	9763891	75.02452885353111	9761876	75.00904584315748
SRR5127581	14948177	8579642	57.39590854456701	8578067	57.38537214270342
SRR5127582	9073844	5880897	64.81152860904376	5880835	64.81084532641293
SRR5127583	11610937	9135403	78.67929177464316	9134937	78.67527831733132
SRR5127584	10866208	8415011	77.44202025214317	8414982	77.44175336971279
SRR5127585	14600690	11185984	76.61270802955202	11185947	76.61245461687085
SRR5127586	15762276	11746091	74.52027232615391	11745933	74.51926993284472
SRR5127587	14766193	11311467	76.60381386048523	11310288	76.59582940572427
SRR5127588	13139219	9567325	72.81502043614617	9532844	72.55259235727786
SRR5127589	16430224	13091069	79.67675303757271	13090418	79.67279082744095
SRR5127590	13855677	10930079	78.88520351621938	10929745	78.88279295194309
SRR5127591	17467857	10915075	62.486629012362535	10914931	62.485804641061584
SRR5127592	16498340	12985008	78.70493637541716	12976958	78.65614358777914
SRR5127593	11289127	8816675	78.0988202187822	8812165	78.05887027402562
SRR5127594	13674741	10593532	77.46788037886787	10593268	77.46594981213903
SRR5127595	12327006	7837330	63.57853642644451	7836119	63.56871246756918
SRR5127596	9634221	7420679	77.02417247850137	7419825	77.01530824339612
SRR5127597	16627362	12847360	77.26637574860041	12846830	77.26318823154269
SRR5127598	19944625	12982097	65.09070488916187	12981913	65.08978233483958
SRR5127599	24024102	18312703	76.22637882573092	18311634	76.22192912767353
SRR5127600	16353084	10995092	67.23558687768008	10974740	67.11113328837546
SRR5127601	22076947	13539203	61.32733389268	13539116	61.326939816451976
SRR5127602	11452458	8885806	77.58863643071207	8884038	77.57319869673393
SRR5127603	18458408	12340722	66.8569142040852	12338476	66.84474630748221
SRR5127604	14857804	8873828	59.72503069767241	8873737	59.724418224927454
SRR5127605	16808550	10905593	64.88122413890551	10905062	64.87806503237935
SRR5127606	9787954	6729975	68.75773016505798	6729798	68.75592181982057
SRR5127607	14523536	10844230	74.66659634403082	10843408	74.66093656531027
SRR5127608	27475081	16801859	61.15308267880993	16800855	61.14942845846387
SRR5127609	15650567	12597090	80.4896717160471	12597018	80.48921166881685
SRR5127610	11446283	7227899	63.146254552678805	7227612	63.14374718849779
SRR5127611	18234860	13408781	73.53377541697606	13406156	73.51937991297987
SRR5127612	12377052	8155921	65.8955056502954	8154198	65.88158472631447
SRR5127613	13261613	7995458	60.290237695821766	7992375	60.26699014667371
SRR5127614	17901136	13937185	77.85642765911615	13936502	77.85261225879742
SRR5127615	16895021	12724558	75.31543168842465	12724465	75.31488123039325
SRR5127616	12721406	7614602	59.85660704485023	7614480	59.855648031357546
SRR5127617	17891308	13294746	74.3084071885633	13292249	74.29445069080471
SRR5127618	15672233	11166215	71.24839836161189	11164064	71.23467345080947
SRR5127619	12410391	9835139	79.24922752232384	9833096	79.23276551077238
SRR5127620	14934576	11542571	77.28757080214396	11395428	76.30232019978338
SRR5127621	16581517	12649091	76.28428086525497	12648835	76.28273697756363
SRR5127622	9665318	5949264	61.552698007453046	5949017	61.55014247849889
SRR5127623	23315143	18281550	78.41062780528517	18280886	78.40777987079042
SRR5127624	15277386	11927027	78.0698150848581	11926704	78.06770084882322
SRR5127625	14461420	7879298	54.4849537597276	7879191	54.4842138600497
SRR5127626	6771906	5307185	78.37062416400936	5307001	78.36790705600461
SRR5127627	12438206	9591778	77.11544574836596	9591223	77.11098369009164
SRR5127628	15823960	12186250	77.01138021076899	12183986	76.99707279340949
SRR5127629	15012188	9406997	62.66239804617422	9406323	62.65790836085986
SRR5127630	10453435	6648312	63.5993049174745	6640263	63.52230630410004
SRR5127631	31583139	21224899	67.20325994195827	21224197	67.20103723698901
SRR5127632	16964755	13337447	78.61856537273894	13337430	78.6184651649847
SRR5127633	15026924	11266451	74.97509803070808	11265543	74.96905554323693
SRR5127634	9402375	5314773	56.52585649902285	5314150	56.51923051356705
SRR5127635	15847184	9352663	59.017822977255776	9351600	59.011115160901774
SRR5127636	20260469	15734338	77.66028515924286	15732623	77.65182039961661
SRR5127637	14395061	11212036	77.88807563927655	11209689	77.87177143605018
SRR5127638	13980739	9388294	67.15162910916226	9388221	67.15110696222854
SRR5127639	15754065	9121208	57.897488679905784	9116553	57.8679407505301
SRR5127640	17946079	14058584	78.33791437115595	14057641	78.3326597414399
SRR5127641	13332859	10807730	81.06085874004968	10807385	81.05827114799608
SRR5127642	15936410	8976035	56.324071732592216	8975682	56.321856679139145
SRR5127643	15767230	12313930	78.09824553837295	12313488	78.09544225586866
SRR5127644	17155737	12837914	74.83160880817886	12833746	74.80731372834639
SRR5127645	16861541	12960696	76.86543003394529	12960549	76.86455822750719
SRR5127646	15179067	12153834	80.06970388891492	12153432	80.06705550479487
SRR5127647	12338481	9436925	76.48368547149362	9436288	76.4785227614323
SRR5127648	12595263	8530885	67.73090010109357	8524930	67.68362042142351
SRR5127649	24333087	16107254	66.19486463020495	16107025	66.19392352478746
SRR5127650	14609457	8715425	59.656050187217765	8715368	59.65566002897986
SRR5127651	14438831	11305710	78.30072947041211	11305638	78.30023081508469
SRR5127652	13903649	10333329	74.32098580739488	10332962	74.31834621256621
SRR5127653	15185056	9263924	61.00684778508555	9263801	61.00603777819457
SRR5127654	11526230	9018047	78.23934625632145	9017946	78.23846999409174
SRR5127655	15187515	11370674	74.86856144668829	11363885	74.8238602562697
SRR5127656	12910640	7877775	61.01769548217594	7876705	61.00940774431012
SRR5127657	20717594	15888240	76.68960015337689	15876148	76.63123430259324
SRR5127658	23066604	18008844	78.07323522786449	18008753	78.07284071812218
SRR5127659	13231458	8458122	63.92433849693661	8457360	63.918579494414
SRR5127660	14427291	11035562	76.49088106700003	11035424	76.48992454647238
SRR5127661	13547854	10424664	76.94697625173698	10424316	76.94440757923728
SRR5127662	29764807	19805998	66.5416644562822	19798953	66.51799556435894
SRR5127663	13651004	10527117	77.11606413711401	10526254	77.10974225778558
SRR5127664	20718624	16192614	78.15487167487571	16191872	78.15129035596186
SRR5127665	14865418	11471831	77.17126420528504	11471178	77.1668714596522
SRR5127666	31378467	19258093	61.37359419120124	19257852	61.37282614858145
SRR5127667	13461862	10598295	78.72829925013345	10596724	78.71662924489941
SRR5127668	11475881	9294635	80.99277955217555	9294417	80.9908799158862
SRR5127669	12542963	7513928	59.905526309851986	7513122	59.89910039597501
SRR5127670	18458884	14610011	79.14893988173934	14608633	79.14147464169557
SRR5127671	14086299	11051909	78.4585716943819	11051586	78.45627868611903
SRR5127672	17478960	13703758	78.40144951415874	13703447	78.39967023209618
SRR5127673	10871122	8360943	76.90966029081451	8360235	76.90314762358476
SRR5127674	17917539	12354554	68.95229305765707	12354474	68.95184656776804
SRR5127675	17457024	13398195	76.74959374518818	13397445	76.7452974802578
SRR5127676	16898264	12820628	75.86949760046357	12817679	75.85204610367077
SRR5127677	8589739	6838031	79.60697059596339	6837693	79.60303566848772
SRR5127678	16641044	11684189	70.21307677571191	11683520	70.20905659524726
SRR5127679	13717776	8050771	58.68860229238325	8049874	58.68206333154878
SRR5127680	13859963	10483821	75.64104608360066	10483605	75.63948763788187
SRR5127681	16321357	9592919	58.775253797830665	9592092	58.77018681718683
SRR5127682	13404773	10248824	76.45652783527181	10248707	76.45565501183795
SRR5127683	16064984	12151102	75.63718706473658	12149276	75.62582072910872
SRR5127684	17756140	13879035	78.16470809534054	13879007	78.16455040340975
SRR5127685	14866916	11442415	76.96562622671709	11438508	76.93934639840569
SRR5127686	16920713	12758413	75.40115478585328	12757640	75.39658642044222
SRR5127687	12938770	10094333	78.01617155262826	10093909	78.01289457962388
SRR5127688	11366161	8508589	74.8589519363662	8507772	74.85176393331047
SRR5127689	17585899	14201153	80.75306812577509	14199935	80.74614212216277
SRR5127690	12285263	8215147	66.8699318850561	8214316	66.86316768310128
SRR5127691	18166629	13472283	74.159509725222	13471633	74.15593173615204
SRR5127692	16544578	12817101	77.4700992675667	12814732	77.45578037711208
SRR5127693	15370061	10311280	67.08678644801735	10302825	67.03177690706627
SRR5127694	14462344	11025291	76.2344679396369	11023864	76.2246009360585
SRR5127695	21464109	16174769	75.35728131086178	16174130	75.35430424808223
SRR5127696	13072156	9666193	73.94490243231492	9666027	73.94363255762859
SRR5127697	12297481	7966483	64.7814214959958	7965667	64.77478599072444
SRR5127698	12620419	9529630	75.50961659830787	9527791	75.49504497433881
SRR5127699	13164737	7318191	55.589344473801496	7318115	55.58876717400432
SRR5127700	11746931	6998612	59.57821664228725	6998416	59.57654812137741
SRR5127701	14984958	9849744	65.73087492137115	9849437	65.72882620024694
SRR5127702	20969567	15663212	74.69497105018907	15661255	74.68563847789514
SRR5127703	16155098	13033885	80.67970246915246	13033320	80.67620512113265
SRR5127704	10132955	7869705	77.66446214357016	7869432	77.66176796403418
SRR5127705	15666915	12057224	76.95978436086492	12056662	76.95619718368295
SRR5127706	13762064	7916711	57.525608077393045	7916694	57.52548454941061
SRR5127707	15251687	11584175	75.95340108933524	11581035	75.93281320289356
SRR5127708	14424748	10943420	75.86558877839668	10943335	75.86499951333639
SRR5127709	11221331	8743993	77.92295762418915	8743285	77.9166482122308
SRR5127710	9655451	6322393	65.4800381670416	6321065	65.46628427817613
SRR5127711	11815079	7661004	64.8409037298862	7660875	64.83981190477016
SRR5127712	10021636	7528320	75.12066892072312	7528028	75.11775522479563
SRR5127713	17233835	10753600	62.39818357318612	10751813	62.38781443596274
SRR5127714	10848315	6898302	63.58869557161643	6898045	63.586326540112445
SRR5127715	10630345	7924967	74.55042145856979	7924147	74.54270769198929
SRR5127716	15952386	10140475	63.567136602637376	10139333	63.5599777989324
SRR5127717	13045813	10152037	77.8183544406163	10149539	77.7992065346943
SRR5127718	23209127	14401433	62.05073116278781	14399396	62.04195444318091
SRR5127719	11568806	8970724	77.54234965993898	8970311	77.53877971503714
SRR5127720	12514961	9705043	77.5475289135939	9704994	77.54713738220998
SRR5127721	26202315	20865118	79.63081887993485	20864046	79.62672763837851
SRR5127722	14095399	10456039	74.18051095964009	10455700	74.17810591952735
SRR5127723	13486917	10665689	79.08174269923957	10665651	79.08146094470663
SRR5127724	30968742	19081222	61.61445627981919	19078761	61.60650955728199
SRR5127725	12011843	7992112	66.53526856786257	7991607	66.53106438370865
SRR5127726	14457243	10905567	75.43324131717229	10904768	75.42771467561276
SRR5127727	16235951	12480010	76.86651678118515	12479305	76.86217456556749
SRR5127728	19763917	12412530	62.80399781075786	12408669	62.784462209591354
SRR5127729	15893618	10613879	66.78076068016735	10612205	66.77022815069546
SRR5127730	16159153	10541404	65.23487957568072	10536636	65.20537307865084
SRR5127731	15109706	9321505	61.69216661131593	9321213	61.69023407867764
SRR5127732	16881538	12788012	75.75146292950322	12787751	75.74991686184043
SRR5127733	18807437	14090920	74.92206407497204	14090711	74.92095281244329
SRR5127734	34173526	27555627	80.63442736345088	27534433	80.57240859488716
SRR5127735	11579665	8825067	76.21176432996982	8824796	76.20942402047037
SRR5127736	9020725	7220989	80.04887633754493	7220293	80.04116077144575
SRR5127737	20310175	15336959	75.51367233418718	15336063	75.50926075230765
SRR5127738	15413579	10422686	67.62015492962406	10420844	67.60820442805658
SRR5127739	8255765	6656733	80.63132853224383	6655904	80.62128706425146
SRR5127740	12691498	7993077	62.97977590982562	7992361	62.9741343378063
SRR5127741	12511315	9746752	77.90349775383322	9746639	77.90259457139398
SRR5127742	10718792	8699097	81.15743826356552	8698724	81.15395839381901
SRR5127743	16275220	13312431	81.79570537295349	13311941	81.79269466096311
SRR5127744	13962112	10733045	76.87264648786659	10731262	76.85987621356998
SRR5127745	18249509	14155442	77.56615260169465	14151777	77.5460698696058
SRR5127746	2431587	1261269	51.87019835194052	1241667	51.06405816448271
SRR5127747	20435498	11988836	58.66671808046958	11988562	58.66537727634531
SRR5127748	14535585	10978505	75.52847030236485	10978274	75.52688109904074
SRR5127749	14243842	11270583	79.12600406547615	11269860	79.12092818777406
SRR5127750	14453644	10671190	73.83044718688242	10670395	73.82494684385475
SRR5127751	24156974	17131257	70.91640285741086	17096831	70.77389328646875
SRR5127752	14616010	10811234	73.96843598218665	10810872	73.96595924605963
SRR5127753	18970069	15365339	80.99780238016004	15365195	80.99704328961586
SRR5127754	25373328	19168209	75.54471766573151	19164026	75.5282318503903
SRR5127755	13220376	9022585	68.24756724014506	9017540	68.20940644955937
SRR5127756	13321806	10148664	76.18084214707825	10147002	76.16836636113752
SRR5127757	14592713	11211725	76.83098406718476	11211406	76.8287980446131
SRR5127758	15988523	12116257	75.7809648833729	12114654	75.77093894163957
SRR5127759	13944651	11114427	79.70387354979339	11113714	79.69876047812167
SRR5127760	17561805	12946890	73.72186401113098	12946560	73.71998493321159
SRR5127761	9724074	7818804	80.40666905661146	7817795	80.39629274725799
SRR5127762	14318383	10997930	76.80986044304025	10997773	76.80876395051033
SRR5127763	11320666	8622487	76.16589872009297	8620210	76.14578506246895
SRR5127764	12749283	10038173	78.73519632437369	10037868	78.73280403297974
SRR5127765	10837283	6531748	60.27108455135849	6531633	60.2700233997765
SRR5127766	13452938	10444002	77.6336143078932	10443813	77.63220941031616
SRR5127767	11223781	7164170	63.830272525809264	7163384	63.82326953813514
SRR5127768	12836115	9800086	76.34775786910603	9799063	76.33978816799319
SRR5127769	7301408	5824939	79.77829755575911	5824696	79.77496943055367
SRR5127770	14316526	10944220	76.44466262276197	10943711	76.44110729097268
SRR5127771	17299542	13723419	79.32822152170272	13722772	79.32448153829738
SRR5127772	22805012	17464753	76.58295904426623	17464077	76.57999478360283
SRR5127773	14415421	10944339	75.92105010321933	10937622	75.87445416960074
SRR5127774	15890005	12663153	79.69256774934935	12662681	79.6895973286352
SRR5127775	11774091	9267471	78.71071320919806	9267423	78.7103055344145
SRR5127776	15679859	12268346	78.24270613657941	12268280	78.24228521442699
SRR5127777	13195918	10247855	77.65928069574242	10247586	77.65724218656102
SRR5127778	13674660	10205677	74.63203472700602	10197488	74.57215023993284
SRR5127779	11758428	6449903	54.85344639606586	6448786	54.84394682690578
SRR5127780	13572629	7944351	58.53214583556362	7944176	58.53085647592666
SRR5127781	12080213	9233028	76.43100332750755	9232768	76.42885104757673
SRR5127782	12008177	9053364	75.39332573129127	9048874	75.35593454360307
SRR5127783	13995937	10627889	75.93553043286776	10627454	75.93242238801162
SRR5127784	17964503	14535706	80.91348811598073	14533863	80.90322899553637
SRR5127785	16656384	12681349	76.13506629049859	12680988	76.13289895333824
SRR5127786	13083091	7878197	60.21663382147231	7878138	60.21618285770541
