Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SAMN02334110	54461833	42548052	78.1245317248136	42547590	78.12368342431662
SAMN02334111	45287278	35587066	78.58071310887796	35586363	78.57916079654863
SAMN02334112	47338107	36257650	76.59294445382025	36256294	76.59007995397873
SAMN02334113	49645843	39951542	80.47308613532859	39951448	80.47289679419887
SAMN02334114	54849623	43589029	79.47006126186136	43581141	79.45568012381781
SAMN02334116	56438580	45468287	80.56242201699617	45467946	80.5618178203633
SAMN02334117	54049989	42793041	79.17307994271748	42781141	79.1510632869879
SAMN02334118	107349533	60717013	56.56010911570524	60713252	56.55660560721768
SAMN02334119	48156310	38633882	80.22600153541664	38633654	80.22552807721355
SAMN02334120	50131362	40376423	80.54124481995922	40376154	80.54070822971057
SAMN02334121	53460443	43220698	80.84612766863903	43218689	80.84236974991022
SAMN02334122	57222746	46421784	81.12470520027124	46421652	81.12447452277107
SAMN02334123	52330874	41916559	80.09909981629583	41913785	80.09379893024527
SAMN02334124	57069382	44899008	78.67442475546696	44896344	78.66975675327971
SAMN02334125	39913162	29637073	74.25388396940338	29631688	74.24039217940187
SAMN02334126	46666132	36798026	78.853816296581	36794553	78.84637406845718
SAMN02334127	48688910	38449148	78.96900546756952	38446789	78.96416042174697
SAMN02334128	53438000	43368000	81.15573187619297	43366308	81.15256559002957
SAMN02334130	99884893	58285090	58.3522575330786	58279641	58.34680225367013
SAMN02334132	45325849	35841971	79.0762264596522	35834629	79.06002819715523
SAMN02334133	50543937	40153640	79.44303982493489	40153296	79.44235922896152
SAMN02334134	47032906	37623267	79.9934985943671	37622617	79.99211658322793
SAMN02334135	43478540	35147895	80.83963950951436	35147562	80.83887361443139
SAMN02334136	51809606	41407176	79.92181218286045	41406604	79.92070814049426
SAMN02334137	52626047	41628414	79.10230080553077	41625404	79.09658120436065
SAMN02334138	43526831	35566385	81.71140462764221	35566292	81.71119096632603
SAMN02334139	54737495	43884593	80.17281938093805	43883686	80.17116238147179
SAMN02334140	39457056	28897169	73.23701241167106	28893530	73.22778972663343
SAMN02334142	105182383	58524760	55.64121892921935	58516129	55.633013182445204
SAMN02334143	48988578	37326524	76.19434064814047	37325578	76.19240958576098
SAMN02334144	50247788	40282117	80.16694585640268	40281807	80.16632891382204
SAMN02334145	49237837	39604006	80.43408974281303	39603308	80.43267213383074
SAMN02334146	56622675	44804955	79.12899734956005	44803307	79.12608685478035
SAMN02334147	48281413	38627101	80.0040814878388	38626464	80.00276213954218
SAMN02334148	46682103	37141979	79.56363705379769	37130193	79.53838969079864
SAMN02334149	63580720	50273262	79.06997907541783	50272835	79.06930748818195
SAMN02334150	49992374	39564076	79.14022246673062	39563870	79.1398104038828
SAMN02334151	54345928	44066356	81.08492691485552	44063955	81.08050892055795
SAMN02334152	41138525	10478272	25.470704163554718	10477348	25.468458093721154
SAMN02334153	48767185	38752082	79.46343837562083	38749618	79.45838579774494
