Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SAMEA2153251	40070372	34790082	86.82245824920219	34789493	86.82098833522186
SAMEA2153397	48408539	37553089	77.57534058195807	37553053	77.57526621491303
SAMEA2153557	40853016	20539103	50.27561000637015	20538895	50.27510086403413
SAMEA2153852	51424093	44461621	86.46068098857864	44461545	86.46053319793118
SAMEA2153898	53683977	44536524	82.96055264310988	44535080	82.95786282748762
SAMEA2154015	51913644	39027620	75.17796284922707	39026972	75.17671462246032
SAMEA2154036	42914024	35286070	82.22503207809176	35285384	82.2234335330567
SAMEA2154047	32665569	14971023	45.83120226682719	14970836	45.8306297986115
SAMEA2154150	50160914	39304349	78.35652476348417	39304198	78.35622373228685
SAMEA2154452	29989877	15972217	53.25869459217856	15969737	53.250425135121425
SAMEA2154516	31681595	27039981	85.3491782847423	27039803	85.34861644434253
SAMEA2154561	45847758	35981101	78.47952128869639	35981020	78.47934461702577
SAMEA2154620	44553542	36244293	81.3499698856715	36243853	81.34898230986887
SAMEA2154893	27792408	15962575	57.43501966436302	15962494	57.4347282178644
SAMEA2154920	29279514	16808069	57.40556007862698	16807989	57.40528685004812
SAMEA2154992	31218254	18776374	60.14549692625347	18776236	60.1450548771882
SAMEA2155093	41197728	34415229	83.53671590821708	34415147	83.53651686811467
SAMEA2155134	47214790	39185461	82.9940385205568	39178946	82.98023987822461
SAMEA2155255	45073600	37073796	82.25168613112776	37072979	82.24987354016542
SAMEA2155310	34157685	19880393	58.20181607740689	19879938	58.20048401992114
SAMEA2155373	31551023	19054940	60.3940480788848	19054731	60.39338565979303
SAMEA2155512	49930665	41273637	82.66190125847513	41271894	82.65841041772626
SAMEA2155520	40619953	33506012	82.48658485646204	33505916	82.48634851940868
SAMEA2155636	29120278	17572958	60.34612032206561	17572823	60.3456567275903
SAMEA2155689	32108566	15884133	49.470079105993086	15883496	49.468095211726364
SAMEA2155758	42334046	34786622	82.17173950252712	34786046	82.17037889551119
SAMEA2155902	46470273	34908814	75.120742243111	34908765	75.12063679935773
SAMEA2156032	46094465	36144319	78.41357742193125	36137370	78.39850185917116
SAMEA2156362	29977361	16379976	54.64115403620753	16379131	54.63833524238508
SAMEA2156486	47565005	38909836	81.80349397629622	38908328	81.8003235782273
SAMEA2156577	36025662	30665763	85.12199720299381	30665441	85.121103395685
SAMEA2156675	33506297	24354800	72.68723249244762	24354360	72.68591930645157
SAMEA2156714	46589022	35740402	76.71421391932202	35738363	76.7098373518122
SAMEA2156850	48206629	39945732	82.8635663364887	39945557	82.86320331587591
SAMEA2156906	30673895	18604851	60.653695919608516	18604393	60.65220279328726
SAMEA2157028	38282927	31421065	82.07592120633828	31420328	82.07399606618377
SAMEA2157192	27626797	15264744	55.25339763418828	15264494	55.25249271567746
SAMEA2157273	33443638	16642187	49.76189193292907	16640973	49.7582619450671
SAMEA2157747	33297798	25109327	75.40837084782603	25108822	75.40685423102153
SAMEA2157793	28197773	11881643	42.13681342849309	11881532	42.136419780384784
SAMEA2157850	53669437	40259302	75.0134606405504	40258159	75.01133093682351
SAMEA2157909	30212546	19449299	64.37490901958411	19449245	64.37473028588852
SAMEA2157917	41831870	35166865	84.06715979945434	35166790	84.06698051031427
SAMEA2157972	54622453	43855545	80.28849418388442	43853927	80.28553203203818
SAMEA2157977	32430161	27737976	85.53141626401423	27737881	85.53112332683146
SAMEA2158039	43636252	35006751	80.22400961475793	35001899	80.21289041964465
SAMEA2158062	49900968	43313957	86.79983322167217	43313567	86.79905167370701
SAMEA2158100	27751709	18803731	67.75701993704244	18803081	67.75467773894573
SAMEA2158190	38025060	28704409	75.48813598190246	28704110	75.48734965835689
SAMEA2158269	34996511	28089413	80.26346683530824	28088808	80.26173809154861
SAMEA2158408	32891514	18064819	54.92243075219949	18064763	54.92226049551869
SAMEA2158454	29054603	18401579	63.3344706172719	18401157	63.333018179597914
SAMEA2158468	46728789	36850510	78.86040017001082	36849214	78.85762671915165
SAMEA2158521	27570501	15906321	57.69326063389273	15905393	57.68989471754612
SAMEA2158542	44340541	36074324	81.35742863398983	36073834	81.35632355049525
SAMEA2158769	47656902	33534496	70.36650431033054	33534395	70.3662923788038
SAMEA2159032	44074275	37478496	85.03485536631062	37478297	85.03440385576394
SAMEA2159102	30580215	24811985	81.13737918454792	24810793	81.1334812394223
SAMEA2159162	46739045	37346099	79.9034276374282	37345844	79.90288205503558
SAMEA2159202	33641796	26718054	79.41922601278482	26718034	79.41916656292666
SAMEA2159338	32412558	26686857	82.33493018354181	26686146	82.33273658931826
SAMEA2159408	35169143	27754053	78.91592069786859	27753916	78.91553115183956
SAMEA2159429	41924487	22030475	52.54798943634063	22030398	52.54780577279335
SAMEA2159529	43192858	35205702	81.50815581594532	35205543	81.50778769953125
SAMEA2159561	33178805	17867896	53.85334402489782	17867787	53.85301550191455
SAMEA2159881	46373966	34063642	73.4542350766376	34063480	73.45388574270314
SAMEA2159891	29829073	13455069	45.1072314583829	13454925	45.106748707879724
SAMEA2159974	37936593	29033827	76.53251044446716	29033628	76.5319858849739
SAMEA2160045	29686284	17414075	58.66033956961404	17409881	58.64621183304721
SAMEA2160152	51157803	42503802	83.08371256678086	42503694	83.08350145529118
SAMEA2160437	27533237	14836635	53.88627207182359	14832838	53.87248146667244
SAMEA2160490	46387812	35557940	76.65362617232302	35556872	76.6513238434268
SAMEA2160616	40005864	30916728	77.28049068006631	30916007	77.27868844427407
SAMEA2160902	35782200	31518998	88.0856906506587	31518948	88.08555091637741
SAMEA2160998	45146448	37032259	82.02696034912869	37032144	82.02670562255528
SAMEA2161021	31756916	18025913	56.76216481474461	18025881	56.76206404929245
SAMEA2161222	32402130	26495954	81.77226003352249	26495788	81.77174772152324
SAMEA2161311	50157534	40451604	80.64910846693539	40449227	80.6443693982244
SAMEA2161372	58533367	45603475	77.91021999469123	45603303	77.90992614520194
SAMEA2161597	44534551	35853624	80.50743343073113	35853550	80.50726726760982
SAMEA2161657	37793040	29897248	79.10781456056459	29897092	79.10740178614898
SAMEA2161897	58936507	52261713	88.67460197463008	52261129	88.67361107776543
SAMEA2162036	42970651	35870606	83.47698991109071	35870551	83.47686191675336
SAMEA2162182	34273643	26583704	77.56311168906089	26583622	77.56287243815898
SAMEA2162200	26457394	16586798	62.69248588882186	16585954	62.68929585430825
SAMEA2162231	30819706	25271451	81.99770302805615	25270008	81.99302095873335
SAMEA2162259	26338202	16760816	63.63690277719033	16760217	63.6346285141256
SAMEA2162475	48733462	38690246	79.39154004695993	38690075	79.39118915869346
SAMEA2162573	44920119	37699768	83.92624249281263	37699645	83.92596867341335
SAMEA2162640	49049383	41211640	84.02071031148343	41208710	84.01473673990965
SAMEA2162811	50780124	41424996	81.57718559332388	41424891	81.5769788195082
SAMEA2162844	46336940	39029988	84.23082749961478	39029900	84.2306375863404
SAMEA2162862	30578998	15727055	51.43090365485487	15726703	51.429752538000095
SAMEA2162880	31892255	17302458	54.25285229909268	17301514	54.24989233279365
SAMEA2163248	27559944	15600457	56.60554680372355	15600364	56.605209357464595
SAMEA2163351	30609905	18395536	60.09667785639975	18395422	60.09630542793256
SAMEA2163432	58537173	44268116	75.62393899684906	44267993	75.62372887395843
SAMEA2163504	29391027	15322684	52.1338842633842	15322358	52.132775081319885
SAMEA2163575	33998901	26419353	77.70649115981719	26394156	77.63237994075162
SAMEA2163583	45982409	37943813	82.51810600005754	37943727	82.51791897201383
