Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR6028236	16372900	10771630	65.78938367668525	10771027	65.78570076162438
SRR6028237	5018677	3358308	66.9162012219555	3356519	66.88055437717948
SRR6028238	12147339	9282837	76.418687253233	9281804	76.41018333315634
SRR6028239	12738887	9588849	75.27226672157465	9588326	75.26816118237018
SRR6028240	16325924	11072423	67.8211107683706	11067172	67.78894719833315
SRR6028241	6785122	4451856	65.612025841245	4448372	65.56067820151206
SRR6028242	2585283	1321940	51.13328018634711	1318004	50.981033797847275
SRR6028243	12795052	9247541	72.27435261693348	9247265	72.27219553308576
SRR6028244	13046220	9444628	72.39359753246534	9444245	72.39066181621956
SRR6028245	10558557	6877852	65.14007548569374	6847313	64.85084088668556
SRR6028246	9934751	6643136	66.86766482622464	6642122	66.85745822919971
SRR6028247	12440637	8468673	68.07266380330846	8467948	68.06683612744267
SRR6028248	17620549	11622723	65.96118543185005	11622569	65.96031145227087
SRR6028249	9225288	6096593	66.0856658350395	6095556	66.07442499356118
SRR6028250	18236959	12566265	68.90548473569524	4634370	25.41196698418854
SRR6028251	6242059	4573494	73.26899665639175	3178182	50.91560332896565
SRR6028252	9482294	6682403	70.47242998371492	648723	6.841414113504602
SRR6028253	15053339	10939696	72.67288672632696	10936872	72.65412676881853
SRR6028254	12093916	8598973	71.10164317331127	8598853	71.10065093886877
SRR6028255	5416477	3863181	71.3227620093282	3486257	64.36392141977156
SRR6028256	7207510	5285060	73.32712684408347	5233931	72.61774177212381
SRR6028257	10517692	7810818	74.26361220693666	7806965	74.2269786945653
SRR6028258	6984154	4584579	65.6425817643769	4583706	65.63008204000084
SRR6028259	7058481	4864911	68.92291698454667	4862929	68.89483728864609
SRR6028260	10468009	7394313	70.63724343378	7389832	70.59443682174901
SRR6028261	6970953	4245525	60.90307881863498	4243589	60.87530643227691
SRR6028262	13151575	10018998	76.18097452206295	10016656	76.16316676899915
SRR6028263	9322160	6119764	65.64748942305216	6118969	65.63896135659547
SRR6028264	9358896	7076089	75.60815933845188	7075522	75.60210093156286
SRR6028265	9686839	6774551	69.93562089759105	6773205	69.92172575594577
SRR6028266	14852022	10974255	73.89064600092836	10966457	73.83814136553258
SRR6028267	8408302	6276252	74.64351304222899	6258220	74.42905832830458
SRR6028268	14067470	10989418	78.11936332545937	10988086	78.10989467189196
SRR6028269	13795152	10239422	74.2247856348375	10238274	74.21646387078592
SRR6028270	4395205	3033306	69.01398228296517	3031762	68.97885309103899
SRR6028271	12988104	10034956	77.26267051757516	10033885	77.25442451030574
SRR6028272	12968679	8093959	62.41159180514839	8086182	62.35162424792841
SRR6028273	12011882	7780888	64.77659370946202	7747143	64.49566354381436
SRR6028274	5808170	4288287	73.83198150191885	4285357	73.781535320075
SRR6028275	9910773	7421815	74.88633833102625	7419103	74.85897416881609
SRR6028276	10988431	6721580	61.16960647065991	6719827	61.15365332866903
SRR6028277	12952202	9203590	71.05811042786392	9202980	71.0534008039714
SRR6028278	3035891	1749934	57.641529290741985	1747692	57.5676794720232
SRR6028279	2740609	1716275	62.62385477096514	1715236	62.58594348920258
SRR6028280	10063115	7355108	73.08977389208013	7345363	72.99293509017834
SRR6028281	3056146	2146830	70.24631676628015	2143508	70.13761777087875
SRR6028282	15958380	11123126	69.70084682781085	11118303	69.67062446188147
SRR6028283	10264939	7386733	71.96080756057098	7385804	71.9517573363076
SRR6028284	10453655	7228014	69.14341443255971	7225694	69.12122123793065
SRR6028285	8587720	5819541	67.76584471780636	5819107	67.76079098992514
SRR6028286	9844332	7472773	75.90939639175112	7472488	75.90650132482327
SRR6028287	6765266	4779503	70.6476729813728	4778422	70.63169430440725
SRR6028288	18929537	14469985	76.44130440168716	14467713	76.42930199507785
SRR6028289	7404898	5142259	69.44402205135034	5141316	69.43128723717734
SRR6028290	12589733	9049564	71.88050771211748	9046116	71.85312031637207
SRR6028291	6612501	4376777	66.18943422466023	4376359	66.1831128645576
SRR6028292	5350599	3410249	63.73583593164055	3409308	63.718249115659766
SRR6028293	8887553	6769284	76.1658917814611	6768021	76.15168089574263
SRR6028294	5483494	3569425	65.09398934329097	3568644	65.07974659952212
SRR6028295	10342920	7151065	69.13971102938048	7150577	69.13499282601046
SRR6028296	10577649	7728103	73.06068673672193	7727362	73.05368139933552
SRR6028297	5520968	4095026	74.17224660602996	4092661	74.12940991507287
SRR6028298	9858382	7434888	75.41691932814128	7434362	75.41158376699137
SRR6028299	13130901	8290081	63.134136796858044	8287355	63.11337660682995
SRR6028300	16420912	11030905	67.17595831461736	11026903	67.15158695205236
SRR6028301	16292760	11057953	67.87034854745298	11057062	67.86487986074796
SRR6028302	13083770	9404206	71.87688258047949	9403773	71.87357313679466
SRR6028303	10240338	7560968	73.83514098851035	7560681	73.83233834664442
SRR6028304	11696860	8896009	76.05467621224842	8894871	76.04494710546248
SRR6028305	12431189	8762988	70.49195374633914	8761043	70.47630761627066
SRR6028306	10479035	7485561	71.43368640337589	7484849	71.4268918846058
SRR6028307	8758880	5667662	64.70761101876039	5665742	64.68569040790604
SRR6028308	11560289	7901412	68.34960613873926	7900561	68.34224473107895
SRR6028309	12439660	9269238	74.51359603075969	9268662	74.50896567912628
SRR6028310	11612364	8729961	75.17815493899434	8729737	75.17622596053654
SRR6028311	13134958	8789832	66.91937652179779	8789485	66.91673471662413
SRR6028312	7634239	5013664	65.67339586827188	5012417	65.65706156173523
SRR6028313	11496661	7260909	63.15667653416936	7260446	63.152649277907734
SRR6028314	16121459	11813444	73.2777597858854	11811956	73.26852985204378
SRR6028315	6943087	5016113	72.24614929929584	5014749	72.22650385916236
SRR6028316	10011681	7082004	70.73741162947562	7073856	70.65602669521732
SRR6028317	4047430	2448460	60.49419014041008	2445844	60.42955653340515
SRR6028318	7520241	5398022	71.77990705351066	5397335	71.77077170798117
SRR6028319	12022183	9133149	75.96913971447616	9132336	75.96237721551901
SRR6028320	10956359	8248324	75.28344042030751	8246166	75.26374409600854
SRR6028321	8670028	6420800	74.05743095639367	6418918	74.03572399074145
SRR6028322	13325355	9870267	74.07132492905443	9867727	74.05226352318569
SRR6028323	10886745	8190216	75.23108146649894	8183541	75.16976837429368
SRR6028324	17086046	13039966	76.31938951820685	13039774	76.31826579420424
SRR6028325	11317216	8267507	73.05248039800601	8267037	73.04832743317792
SRR6028326	9772505	7179578	73.4671202521769	7178867	73.45984473786403
SRR6028327	15230237	9535809	62.61103487752686	9531626	62.583569776360015
SRR6028328	137390	29588	21.535774073804497	29492	21.46589999272145
SRR6028329	15744433	10987647	69.78750520898403	10986034	69.77726031798032
SRR6028330	13977324	10056316	71.94736274268236	10053675	71.92846785264476
SRR6028331	9467549	6507799	68.73794896651711	6507137	68.73095666048309
SRR6028332	9819522	7171174	73.02976662204128	7170840	73.02636523447883
SRR6028333	10156275	6971026	68.63762550738338	6970007	68.62759230131125
SRR6028334	10944927	7684125	70.20718365686679	7682027	70.18801495889375
SRR6028335	4587532	2598415	56.64080381346659	2597828	56.62800826239468
SRR6028336	14855096	11001971	74.06193133992537	11001185	74.05664022635735
SRR6028337	9788877	6269519	64.0473774468716	6268520	64.03717198612262
SRR6028338	9011564	6804549	75.50907922309601	6803857	75.50140020089742
SRR6028339	10657537	8051746	75.5497822808403	8051218	75.54482804047502
SRR6028340	12197274	9078617	74.43152461771376	9077517	74.42250620917427
SRR6028341	983982	764740	77.7189013620168	764525	77.69705136882585
SRR6028342	12385435	8002354	64.611004781019	8001768	64.60627341712262
SRR6028343	10697535	8269495	77.30280854421136	8268136	77.29010468299474
SRR6028344	297703	213299	71.64825346066381	213238	71.62776324054511
SRR6028345	14294786	10386427	72.65884917759524	10385039	72.64913934353406
SRR6028346	15440961	10935056	70.8184937453051	10934933	70.81769716276078
SRR6028347	8947934	6322332	70.6568913002711	6319227	70.62219055259013
SRR6028348	9821613	7130718	72.60231084242477	7120927	72.50262253257179
SRR6028349	13642301	10504984	77.00302170432978	10499028	76.95936338012187
SRR6028350	1004205	611462	60.890156890276394	572314	56.99174969254286
SRR6028351	9147503	6378503	69.72944419914374	6377850	69.72230563903614
SRR6028352	12498272	8081733	64.66280298588477	7366051	58.93655538941703
SRR6028353	13772241	9022129	65.50952020081554	9017386	65.47508136112343
SRR6028354	18981954	13553715	71.40316007509027	13553112	71.39998337368219
SRR6028355	290693	158599	54.558933307647585	158339	54.46949186942926
SRR6028356	10965896	8320505	75.87619835168964	8320118	75.87266922830564
SRR6028357	5455667	3897524	71.43991742897798	3897028	71.43082596500116
SRR6028358	14660865	10513920	71.71418603199743	10496129	71.5928357569625
SRR6028359	14143732	9486445	67.07172477532804	9480297	67.02825675712747
SRR6028360	7401243	5368892	72.54040976630547	5367003	72.51488702640894
SRR6028361	15214334	11007254	72.34791874557244	10994753	72.2657528091601
SRR6028362	6167664	4095231	66.39841275400217	4094650	66.38899265589046
SRR6028363	10577654	7842510	74.14224363927956	7840555	74.12376128014775
SRR6028364	3641252	2251389	61.83007932436426	2250859	61.81552389123301
SRR6028365	9090970	6633319	72.96602012766515	6589763	72.48690733772084
SRR6028366	16126836	10332878	64.07256823347122	10331738	64.06549927090472
SRR6028367	16163208	12350873	76.41350033978404	12347453	76.39234117385608
SRR6028368	10291701	6745090	65.53911739177032	6741511	65.5043417992808
SRR6028369	11974407	7912391	66.07751849423525	7911290	66.0683238844312
SRR6028370	12750310	8443988	66.22574666812022	8441781	66.20843728505425
SRR6028371	8546431	5949400	69.61268393789175	5948776	69.60538264452144
SRR6028372	3858209	2528354	65.53180504218408	2527992	65.52242245041676
SRR6028373	17042505	11961684	70.18735802043186	11960863	70.18254065350135
SRR6028374	17675800	11993174	67.8508129759332	11989950	67.83257334887247
SRR6028375	14642615	10050801	68.64075166901542	10048558	68.62543336692251
SRR6028376	14900846	11161571	74.90561945274786	11158930	74.88789562686576
SRR6028377	23404787	16038905	68.52831004187306	16037275	68.5213456546304
SRR6028378	9754723	6423328	65.84838954422386	6410355	65.71539755665025
SRR6028379	7790572	5500652	70.60652285865531	5498495	70.57883554635012
SRR6028380	3368004	1929963	57.30287137426202	1929387	57.285769256806105
SRR6028381	7663030	4724626	61.65480234319845	4724092	61.647833820303454
SRR6028382	9574237	6603471	68.97125065945204	6603333	68.96980929133048
SRR6028383	10450529	7216902	69.05776731493688	7216693	69.05576741617577
SRR6028384	10940934	7746109	70.7993394348234	7745877	70.79721895772335
SRR6028385	14431699	10444319	72.37068206591614	10443463	72.36475067835049
SRR6028386	9578269	7206004	75.23284217638907	7205389	75.22642139200725
SRR6028387	9350700	6284969	67.21388773033034	6284787	67.21194135198434
SRR6028388	14379167	9320647	64.82049342635773	9319863	64.81504109382692
SRR6028389	8920485	6591064	73.88683462838624	6590490	73.88040000067261
SRR6028390	12502889	8479170	67.81768597641712	7431798	59.440646077878476
SRR6028391	15865448	11779550	74.24656397978802	11767650	74.17155821884135
SRR6028392	6872761	4495853	65.41552950844645	4495733	65.41378348526888
SRR6028393	10096599	7107159	70.39161404746291	3190046	31.59525301539657
SRR6028394	10069963	7653553	76.00378472095677	7653085	75.9991372361547
SRR6028395	19576982	14572903	74.43896612869135	14569947	74.42386676352872
SRR6028396	5307896	3507000	66.07137743467469	1601558	30.173123211155605
SRR6028397	6738919	4446058	65.9758338095472	4444540	65.95330794152594
SRR6028398	11085361	8554227	77.16687801146034	8554055	77.16532641562146
SRR6028399	12368946	8917486	72.09576305046525	8916781	72.09006329237754
SRR6028400	9847797	7307782	74.2072770184032	7307439	74.20379400590812
SRR6028401	10819439	7910464	73.11343961549208	7908729	73.09740366390531
SRR6028402	14947062	10830277	72.45756390118675	10829929	72.4552356844442
SRR6028403	8676434	6471466	74.58670232494133	6470581	74.57650228192827
SRR6028404	15559630	10979677	70.5651548269464	10978783	70.55940918903599
SRR6028405	9117700	6164752	67.6130164405497	6163940	67.60411068580892
SRR6028406	11811668	8072520	68.34360735503233	8071532	68.3352427447165
SRR6028407	12401394	9028220	72.80004167273452	9027918	72.79760646262832
SRR6028408	12491085	9673349	77.44202365126809	9672642	77.43636361452988
SRR6028409	10173633	7150553	70.28514789161355	7150319	70.28284782830283
SRR6028410	8670122	6196571	71.47040145455854	6196122	71.46522275003743
SRR6028411	18904626	12515287	66.20224594763208	12512971	66.18999497794879
SRR6028412	11191185	8253868	73.75329779643532	8253431	73.74939293738777
SRR6028413	9945758	6935373	69.7319701525012	6935180	69.73002962670115
SRR6028414	12305848	8833968	71.78674724407452	8832545	71.7751836362679
SRR6028415	4978096	2870825	57.66913695517323	2870499	57.66258826667866
SRR6028416	8207867	5510184	67.13295914760802	5509343	67.12271288021601
SRR6028417	222609	106623	47.89698529709042	106498	47.84083303011109
SRR6028418	2103286	1456035	69.22667673345423	1455877	69.21916467850781
SRR6028419	14386503	9530423	66.24558448985137	9529721	66.2407049162677
SRR6028420	13944993	10681059	76.5942227436041	10680609	76.59099577891506
SRR6028421	11662822	8215806	70.44440873743936	8211715	70.40933146368863
SRR6028422	11208701	8374313	74.71260942726548	8373409	74.70454426431752
SRR6028423	10859865	7673540	70.65962606349157	7673244	70.6569004310827
SRR6028424	7053915	4806680	68.14201758881416	4805912	68.13113001786951
SRR6028425	16214889	11600911	71.54480675137523	11598814	71.53187419290998
SRR6028426	11659254	9056631	77.67761985458075	9056328	77.6750210605241
SRR6028427	14179559	9885424	69.71601867166672	9885165	69.71419209864003
SRR6028428	7631760	5144902	67.4143578938541	5144352	67.40715116827573
SRR6028429	13265634	8606991	64.8818669352705	8596586	64.80343118165328
SRR6028430	378041	243811	64.49326924857357	243423	64.39063487822749
SRR6028431	13541642	10462957	77.26505397203678	10462559	77.26211488976004
SRR6028432	13988688	10655576	76.17280476911058	10613452	75.87167574257143
SRR6028433	9421383	6772513	71.8844887210296	6771000	71.86842950764235
SRR6028434	6048319	4214135	69.67448310844716	4212550	69.64827748007339
SRR6028435	3718834	2809800	75.55594038346428	2809628	75.55131527785322
SRR6028436	9952719	6789742	68.21997084414821	6789227	68.21479637875841
SRR6028437	10799554	7210542	66.76703500903834	7206437	66.72902418007263
SRR6028438	13186103	9689370	73.48167991710667	9687933	73.47078208019458
SRR6028439	7584016	5891173	77.67880500252109	5890695	77.67250227320196
SRR6028440	2344782	1565610	66.76995985127829	1565486	66.76467151317266
SRR6028441	289398	194704	67.27897221127996	194675	67.26895140947761
SRR6028442	6507821	4562252	70.10414084837305	4557392	70.02946147412476
SRR6028443	12398605	8507271	68.61474335217551	8502916	68.57961843288015
SRR6028444	12465179	9549798	76.61179995890953	9549232	76.60725931011501
SRR6028445	1926227	1403801	72.87827447128505	1403647	72.87027956725764
SRR6028446	9786313	6062465	61.94840692301585	6061899	61.94262333526426
SRR6028447	20366642	14606858	71.71952057683343	14606359	71.717070492033
SRR6028448	14767339	9574522	64.83579743107407	9571894	64.81800140160662
SRR6028449	9021468	6773533	75.08238127098605	6773399	75.08089592514212
SRR6028450	9125066	5975883	65.48865509575492	5975539	65.48488526000799
SRR6028451	14715960	9960852	67.68740877251636	9960473	67.68483333741054
SRR6028452	14236699	10598221	74.4429660274478	10593015	74.40639856191382
SRR6028453	11546715	8024418	69.49524605050009	8024307	69.49428473812682
SRR6028454	14188562	10065221	70.93897887608343	10058319	70.89033405922319
SRR6028455	10493159	7753531	73.89129431851742	7753343	73.88950267502857
SRR6028456	10677364	8408982	78.75522460412515	8408732	78.75288320225854
SRR6028457	15060376	10621842	70.52839849416775	10605450	70.4195565900878
SRR6028458	12392993	8643165	69.7423536025559	8639762	69.71489453758265
SRR6028459	10678305	8233167	77.10181531619484	8232683	77.0972827616368
SRR6028460	7763039	5528988	71.2219531552012	5516748	71.06428294383166
SRR6028461	8998039	6423228	71.38475394472063	6417141	71.31710587162381
SRR6028462	11143361	7453756	66.88965743818225	7453332	66.88585248202943
SRR6028463	1694239	966355	57.03770247290967	966158	57.02607483359786
SRR6028464	8080116	6172010	76.3851657575213	6171174	76.37481937140507
SRR6028465	14170847	10508607	74.15652007251225	10507852	74.15119223289899
SRR6028466	12972920	9752504	75.17585863475608	9748461	75.14469371583267
SRR6028467	11387199	8133850	71.42976951575186	8133228	71.42430724184236
SRR6028468	10163501	6812546	67.02952063467107	6811886	67.02302680936421
SRR6028469	2525159	1731133	68.55540581800987	1730788	68.5417433120053
SRR6028470	7557860	4991329	66.04156467571508	4990844	66.03514751530196
SRR6028471	4569441	2792622	61.11517798347763	2751456	60.21428003994361
SRR6028472	16428009	11993410	73.00586455729359	11981192	72.93149157636815
SRR6028473	11417650	7737933	67.77167805984594	7736785	67.76162345141076
SRR6028474	12554466	8834554	70.3698110297961	8833750	70.36340693423361
SRR6028475	7004436	4977817	71.06663548642604	4967635	70.92127046346059
SRR6028476	13348770	9726703	72.86591199039312	9720362	72.8184094864171
SRR6028477	8993664	6101108	67.83784673298892	6100719	67.83352146577857
SRR6028478	8365471	6381681	76.28597361702647	6381122	76.27929138717951
SRR6028479	13774515	9304547	67.5489990028687	9304158	67.54617494699451
SRR6028480	10121996	7402269	73.13052682494639	7401864	73.12652563782875
SRR6028481	6499866	4711658	72.48854053298945	4710878	72.47654028559974
SRR6028482	11391768	7970352	69.9658911593003	7968458	69.94926511846099
SRR6028483	17034350	12451969	73.09917314132913	12450915	73.09298564371403
SRR6028484	10640196	7468984	70.19592496228452	7468555	70.1918930816688
SRR6028485	7016790	5449361	77.6617370621039	5449268	77.66041166972362
SRR6028486	16803458	12163512	72.38695749410627	12163137	72.384725810604
SRR6028487	9578677	6286170	65.6267039801008	6285588	65.62062798442832
SRR6028488	17406328	13002615	74.70050547134352	12992699	74.64353768353669
SRR6028489	12105293	9088207	75.07630752927665	9087681	75.07196232259723
SRR6028490	23121756	15043290	65.06119171917565	15041392	65.0529830000801
SRR6028491	15729719	11043294	70.20655613746183	11042181	70.19948035943935
SRR6028492	8756613	5774289	65.94203717807329	5773392	65.9317934913876
SRR6028493	15043677	11079348	73.64787212594368	11078690	73.64349819528829
SRR6028494	7441833	4948054	66.4897210136266	4943395	66.42711547007303
SRR6028495	30400525	21653622	71.22778965165898	21595400	71.0362732222552
SRR6028496	14009452	10659670	76.08912896807098	10659189	76.08569557181822
SRR6028497	5618223	4189542	74.57058931267058	4187015	74.52561067796704
SRR6028498	7096737	5166896	72.80664339118104	5163686	72.76141133594214
SRR6028499	9517211	5909242	62.09005978747345	5908092	62.077976415569644
SRR6028500	11344607	7842106	69.12629058018493	7839731	69.10535552267258
SRR6028501	9814598	7008226	71.40614419459666	7007610	71.39986782953312
SRR6028502	11331768	8389626	74.03633748943678	8387031	74.0134372676885
SRR6028503	13087739	9134174	69.79184105061998	9133252	69.78479628910694
SRR6028504	19143992	14336600	74.88824692363013	14336004	74.88513367535883
SRR6028505	14663861	10528425	71.79845062633913	10523722	71.76637858201192
SRR6028506	9726430	6657336	68.44583264363183	6656355	68.43574672310395
SRR6028507	10633500	7820949	73.5500916913528	7820399	73.54491935863075
SRR6028508	11907655	8491169	71.308490210709	8490102	71.29952958831944
SRR6028509	11342403	7297749	64.3404135790273	7297550	64.33865910072143
SRR6028510	8143062	6327310	77.70185220252529	6326159	77.6877174704061
SRR6028511	10974022	7789854	70.98449410799431	7789334	70.97975564473991
SRR6028512	7562835	4983638	65.89642640623524	4971413	65.7347806741784
SRR6028513	12607860	9148781	72.56410683494265	9148597	72.56264742787437
SRR6028514	11232224	7452354	66.34798237641985	7450946	66.33544701387721
SRR6028515	10210216	7725096	75.66045615489428	7716754	75.57875367181262
SRR6028516	12719333	9090522	71.47011561062203	9089820	71.46459645328886
SRR6028517	11581357	8766334	75.69349602123482	8765525	75.6865106567391
SRR6028518	10911936	7709726	70.65406175402788	7708168	70.63978381104874
SRR6028519	9289977	6857027	73.81102235236966	6856294	73.8031321283142
SRR6028520	10720881	8179125	76.29153798088049	8170987	76.21563004010584
SRR6028521	13156552	9383348	71.32072293713428	9382668	71.3155544096964
SRR6028522	10919373	8094303	74.12791009154097	8092016	74.10696566551944
SRR6028523	11308308	7855991	69.4709677168326	7842372	69.35053413826365
SRR6028524	19730168	14673555	74.3711609551424	13733135	69.60475450589169
SRR6028525	6760307	4990056	73.81404424384868	4989654	73.808097768341
SRR6028526	11508359	7845180	68.16940625505339	7840605	68.12965254212178
SRR6028527	13700704	10176690	74.27859181542787	10155984	74.12746089544012
SRR6028528	3077704	2329117	75.67709565312325	2321153	75.41833132750908
SRR6028529	5607108	3939410	70.25743039014051	3937630	70.22568496986325
SRR6028530	7622969	5425757	71.17642745234829	5425454	71.17245262311836
SRR6028531	11826822	8449690	71.44514392792925	8449244	71.44137283878966
SRR6028532	8665806	5838274	67.37139049731785	5836459	67.35044610968673
SRR6028533	10506379	6079645	57.8662258424144	6078737	57.85758347381148
SRR6028534	13308914	8800926	66.12805522674502	8800320	66.12350188753192
SRR6028535	2624725	1898505	72.33157759384316	1893049	72.1237081980017
SRR6028536	9732555	6662166	68.45238480542879	6657966	68.4092306696443
SRR6028537	9049275	6723089	74.29422799064014	6722534	74.28809490263032
SRR6028538	14328137	11084726	77.36334458555218	11083517	77.35490664278267
SRR6028539	9493242	6633656	69.8776666601357	6621862	69.75343091432832
SRR6028540	7719318	5336141	69.12710423381962	5335909	69.12409878696538
SRR6028541	13946179	9332930	66.9210541468025	9326889	66.87773762261332
SRR6028542	18278541	12123100	66.32422139163077	12120459	66.30977275483858
