Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
DRR171605	19554526	19436667	99.39728019999053	19436657	99.39722906093454
DRR171606	24234713	24078615	99.35589086613075	24078599	99.3558248451302
DRR171607	22853490	22706091	99.3550263001406	22706065	99.35491253195902
DRR171608	23194598	23052941	99.38926727680298	23052708	99.38826273255522
DRR171610	26018799	25790163	99.12126612761796	25790157	99.12124306736833
DRR171613	25020687	24859963	99.35763554374026	24859520	99.35586500882249
DRR171616	26119933	25923813	99.24915580755892	25923698	99.24871553077872
DRR171617	29743339	29467691	99.0732446010853	29467434	99.072380542077
DRR171619	26036593	25858055	99.31428048208919	25857983	99.31400394821243
DRR171620	24711945	24561555	99.39142791067235	24561525	99.39130651189132
DRR171621	22023557	21874864	99.32484566412228	21874795	99.32453236323269
DRR171623	24496972	24304668	99.21498869329646	24304566	99.21457231530493
DRR171624	25358749	25116778	99.0458086083032	25116646	99.04528807789374
DRR171625	25656805	25418755	99.07217597826386	25418744	99.07213310464806
DRR171626	12819694	12737188	99.35641209532771	12728889	99.2916757607475
DRR171628	33935376	33623222	99.08015163880901	33623187	99.08004850159904
DRR171629	39096763	38745111	99.1005598084936	38745059	99.1004268051552
DRR171631	24797761	24610060	99.24307279193472	24609681	99.24154442814414
DRR171637	27999283	27756011	99.13114917978434	27755985	99.13105632026364
DRR171639	28175007	27902123	99.03146785376131	27902014	99.03108098606683
DRR171640	37459203	37028984	98.85149985705782	37028109	98.84916398247981
DRR171641	23797199	23490228	98.7100540698088	23490148	98.70971789579102
DRR171642	26455792	26219217	99.10577237680127	26219116	99.10539060784875
DRR171643	22358491	22034011	98.54873926867425	22033603	98.54691445858309
DRR171644	23082210	22902074	99.21958945872167	22901677	99.21786951942644
DRR171645	29626707	29258944	98.75867743249358	29258917	98.75858629850424
DRR171646	22820727	22586301	98.9727496411486	22586294	98.97271896727918
DRR171647	10494209	10350972	98.63508531228985	10344326	98.5717551461001
DRR171648	22982538	22767224	99.0631408941867	22767198	99.06302776481867
DRR171650	16906276	16709281	98.8347818289492	16706672	98.81934969002045
DRR171651	23222795	22895240	98.58951086637073	22895195	98.5893170912459
DRR171652	22706792	22448177	98.86106764883388	22447125	98.85643467381918
DRR171653	29080822	28756797	98.88577771288584	28756768	98.88567799080784
DRR171654	18270193	18119729	99.17645095484214	18119514	99.17527417471726
DRR171655	23060532	22882647	99.22861710215531	22881841	99.22512195295408
DRR171656	19228246	18979836	98.70809849218696	18979609	98.70691793728872
DRR171657	22111930	21873772	98.92294340656831	21873757	98.92287556988467
DRR171659	25825619	25631948	99.25008186638237	25631924	99.24998893540558
DRR171662	20261552	20097297	99.18932666164962	20095322	99.17957913589245
DRR171663	23679915	23471501	99.11987015156093	23471461	99.11970123203567
DRR171673	25721025	25526881	99.24519337779113	25526863	99.24512339613216
DRR171676	23943390	23763898	99.25034842601653	23763341	99.24802210547462
DRR171686	24925845	24745986	99.27842366026105	24745936	99.27822306525617
DRR171689	15390623	15217012	98.87196899046906	15216983	98.87178056404863
DRR171691	25558529	25386011	99.3250081019921	25386003	99.32497680128618
DRR171694	25877584	25630607	99.0455948283271	25630038	99.04339601409467
DRR171698	25725334	25555815	99.34104256916547	25555809	99.34101924585313
DRR171700	19006046	18854352	99.20186450143285	18854015	99.20009138144778
DRR171705	15930560	15771233	98.99986566699475	15771215	98.99975267661651
DRR171710	23916979	23598876	98.66996998241291	23598847	98.66984872964099
DRR171711	20977932	20712927	98.73674392690376	20712919	98.7367057915909
DRR171712	23122235	22829184	98.73260089260403	22829122	98.73233275243504
DRR171713	22669541	22412577	98.86647903457771	22412236	98.86497481356152
DRR171714	24865858	24460324	98.36911318322497	24460317	98.36908503217543
DRR171715	25644800	25161266	98.1144949463439	25161014	98.11351229099077
DRR171716	22892628	22519894	98.37181646423468	22519868	98.37170289055499
DRR171717	17790057	17594324	98.89976181638991	17591137	98.88184731504795
DRR171718	7929106	7799757	98.36868116027205	7799718	98.36818930154296
DRR171719	27246335	26945883	98.89727554182976	26945531	98.8959836249536
DRR171720	21870241	21663125	99.052977971299	21662630	99.05071462175474
DRR171721	2254990	2239217	99.3005290489093	2228308	98.81675750225057
DRR171722	19661159	19528523	99.3253907361209	19528401	99.32477022336272
DRR171723	17287560	17153754	99.225998347945	17152845	99.22074023170418
DRR171724	42320637	41036993	96.96686039957291	41036788	96.96637600232718
DRR171725	23735323	22912172	96.53195787561012	22911993	96.53120372535061
DRR171726	17980320	17536296	97.53050001334793	17535449	97.52578930742057
DRR171727	31693904	30786769	97.13782498994128	30786745	97.13774926560009
DRR171733	34995405	33963837	97.05227586307402	33963505	97.05132716709522
DRR171737	21917701	21254756	96.97529864103905	21254642	96.97477851349464
DRR171741	37945172	36605416	96.46923197501911	36605369	96.46910811209395
DRR171745	14326343	14033754	97.95768536325006	14033339	97.95478860166897
DRR171747	28748735	27238288	94.74604013011356	27234574	94.7331213008155
DRR171755	32052700	31100847	97.03035001731524	31099829	97.02717399782233
DRR171762	27265220	26783924	98.23476208884432	26783882	98.23460804644158
DRR171763	17278495	16990479	98.33309556185304	16989595	98.32797937551852
DRR171765	19515291	18910933	96.90315660678593	18910850	96.90273129926682
DRR171770	26829383	25914915	96.59154293633961	25914906	96.59150939102848
DRR171771	13898558	13590525	97.78370533115738	13590505	97.78356143133698
DRR171772	15517300	15205726	97.99208625211861	15205711	97.99198958581712
DRR171773	21834549	21248818	97.31741196028368	21247949	97.31343202921205
DRR171777	35846365	34608911	96.54789544211805	34608904	96.54787591433607
DRR171779	29438106	28510142	96.84774557167502	28509885	96.84687255355354
DRR171782	24353160	23813892	97.78563438995185	23813296	97.78318706894711
DRR171783	40170275	38833887	96.67319180662815	38833785	96.67293788753003
DRR171786	37486019	36060941	96.19837465269386	36060897	96.1982572755992
DRR171791	23221155	22449340	96.67624198710185	22449212	96.67569076559714
DRR171793	21469631	20757328	96.68227646763002	20757166	96.68152191344136
DRR171796	21088579	20472070	97.07657400719128	20471671	97.07468198781909
DRR171798	17794917	17257709	96.98111544999057	17257683	96.98096934085166
DRR171801	18239105	17742396	97.27668106521674	17742374	97.27656044526307
DRR171802	15834562	15366599	97.04467354385932	15366343	97.04305682721126
DRR171807	22004070	21285596	96.73481315047626	21285584	96.73475861511075
DRR171810	21289614	20394138	95.79383637486335	20394096	95.79363909557026
DRR171812	20476834	19969464	97.52222438292951	19969442	97.52211694444561
DRR171813	19102158	18640783	97.58469697507476	18640765	97.58460274488358
DRR171816	17818953	17373049	97.49758585703661	17372830	97.49635682859706
DRR171817	16698103	16273015	97.45427369803625	16270558	97.43955945175328
DRR171821	19073574	18506600	97.02743701835848	18506289	97.02580649017327
DRR171825	17847225	17364984	97.29794968125297	17364964	97.2978376190136
DRR171829	22328787	21730406	97.32013655735084	21730350	97.31988576002809
DRR171833	20177181	19733038	97.7987856678294	19732795	97.79758133705595
DRR171834	20925574	20376160	97.3744376139933	20376153	97.37440416210326
DRR171838	16726266	16232264	97.04654942113201	16232181	97.04605319561462
DRR171840	18612497	18117382	97.33987868473531	18117320	97.33954557521218
DRR171842	20216464	19708144	97.48561370574004	19707795	97.48388739000055
DRR171843	20834459	20274349	97.31161725869629	20274333	97.31154046284571
DRR171845	21889065	21412198	97.82143732498396	21412163	97.82127742779329
DRR171849	33391090	31834095	95.33709441650451	31833849	95.33635769302529
DRR171850	19180627	18391867	95.88772567236722	18391780	95.88727208969759
DRR171852	28168746	27134267	96.32756459943229	27134259	96.32753619916201
DRR171855	20040463	19539171	97.4986007059817	19539028	97.49788714961326
DRR171856	20186256	19650169	97.3442970306133	19650165	97.34427721515074
DRR171862	23240785	22642572	97.42602067873352	22642565	97.42599055926897
DRR171863	16688015	15415804	92.37649894250455	15415779	92.37634913439375
DRR171864	22069717	20467310	92.73934051805014	20467266	92.73914114983894
DRR171865	22746816	21818020	95.9168087524865	21817560	95.91478649143687
DRR171870	17060984	15802938	92.62618146761055	15802925	92.62610527036425
DRR171872	18110996	17624170	97.31198659643015	17622432	97.3023902164188
DRR171876	23702417	23130865	97.58863410427722	23130670	97.58781140336869
DRR171886	22800191	22103059	96.94242912263323	22102933	96.94187649568374
DRR171890	19878826	19391172	97.54686720433088	19390536	97.54366782022238
DRR171897	39876547	38874379	97.48682352060221	38874342	97.48673073423333
DRR171899	17357282	16772708	96.6321109491682	16772506	96.63094717248933
DRR171902	8666467	8488416	97.94551805251206	8488205	97.94308338103636
DRR171915	25461543	24358761	95.66883279618993	24358589	95.66815726760943
DRR171917	29315295	28491463	97.18975367636587	28491358	97.18939550156325
DRR171919	20686569	20215295	97.72183584431038	20214805	97.7194671576519
DRR171921	33630531	32781598	97.47570741597865	32781012	97.47396495166846
DRR171922	26682522	25934283	97.19577107441343	25934213	97.19550873039663
DRR171923	25389149	24836544	97.82345993558114	24836521	97.82336934569962
DRR171925	28902510	28239099	97.70465956070943	28238988	97.70427551101963
DRR171928	21838993	21371549	97.85958995453682	21371434	97.85906337348064
DRR171930	27235868	26693565	98.00886463394521	26693544	98.00878752973836
DRR171931	26355405	25923332	98.36059055059104	25923043	98.35949400132534
DRR171933	33148561	32430428	97.83359223346075	32430354	97.83336899601765
DRR171934	23320886	22775091	97.65963008438015	22774656	97.65776480361853
DRR171935	26252415	25546181	97.30983225733709	25546160	97.30975226469641
DRR171936	17292647	16943574	97.98137902196234	16943565	97.98132697672021
DRR171938	25467909	24894210	97.74736512526411	24894207	97.74735334573404
DRR171939	25773801	25189909	97.7345522299951	25189885	97.7344591121814
DRR171941	19993451	19417742	97.12051211169097	19417719	97.1203970740219
DRR171942	16648218	16234917	97.51744601133888	16233016	97.50602737181842
DRR171943	26755227	26067264	97.42867814203183	26066698	97.42656266754904
DRR171948	22597190	22015464	97.42567106795137	22015448	97.42560026268752
DRR171950	26677254	25810538	96.75110489258002	25809559	96.74743509957959
DRR171951	26860642	26103056	97.17956853004482	26102667	97.17812031447349
DRR171952	7193097	7008020	97.42701926583223	6999037	97.30213564477165
DRR171953	32518013	31595508	97.16309542037517	31595480	97.16300931425299
DRR171954	29954905	29084184	97.09322730284072	29083841	97.09208224829958
DRR171957	22177541	21752913	98.08532424762511	21751568	98.07925955361779
DRR171959	25832265	25128599	97.2760189631068	25128568	97.27589895814401
DRR171964	28686591	27745584	96.71969736661983	27745568	96.71964159143204
DRR171965	23154139	22511305	97.22367564606915	22511229	97.22334741101795
DRR173016	16399813	15956841	97.298920420617	15956763	97.29844480543773
DRR173017	15509316	14930213	96.26609580977008	14925952	96.23862199983544
