Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR5899005	4638439	3829944	82.56967484104027	3824489	82.45207062117234
SRR5899006	6721091	5599286	83.30918298829758	5585940	83.11061403572724
SRR5899007	4475736	3746825	83.71416455304781	3745999	83.69570948778033
SRR5899008	2648300	2243018	84.6965222973228	2242621	84.68153154854058
SRR5899009	2924935	2471960	84.51333106547668	2471835	84.5090574662343
SRR5899010	3007048	2612178	86.86851689763515	2611891	86.85897265357919
SRR5899011	3559849	3102906	87.16397802266333	3100087	87.08478927055614
SRR5899012	3807183	3283377	86.24163850279852	3283142	86.23546596000244
SRR5899013	4005867	3479801	86.86761193020138	3474038	86.72374794270505
SRR5899014	3531470	2963440	83.91519678773996	2962504	83.8886922443062
SRR5899015	3173926	2623182	82.64786261557452	2622092	82.61352029001307
SRR5899016	5077882	4412817	86.90270864899972	4411427	86.87533503141664
SRR5899017	2125747	1710015	80.44301603154092	1697099	79.83541785546446
