Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
BEY15	24656809	23809222	96.56246272581338	23808908	96.56118924391231
BEY16	20995615	20161183	96.02568441076863	20151528	95.97969861802096
BEY17	25166343	24277428	96.46784199039169	24261194	96.40333520050966
BEY18	22560299	21767823	96.48729832880318	21693658	96.15855711841408
BEY19	22236587	21247737	95.55304957545869	21239881	95.51772041275939
BEY20	22090563	21079352	95.42242993082611	20962874	94.89515500351892
BEY21	23994760	22910822	95.48260536883886	22831606	95.1524666218791
BEY22	23289890	22221422	95.4123098048123	22213274	95.37732466748447
BEY23	25409986	24290755	95.59531044212302	24001277	94.45608116431076
BEY24	20066727	19167812	95.52037061151029	19147444	95.41886925555922
BEY25	22223067	21332600	95.99305082417293	21308280	95.88361498437636
BEY26	22399855	21295659	95.07052166185898	21291306	95.05108850034966
BEY27	23065476	22066275	95.66798014487105	22065858	95.66617224808193
BEY28	23238897	22077564	95.00263287022615	22027339	94.78650815484056
BEY29	22799336	21752166	95.40701536220178	21741991	95.36238686951233
BEY30	21151410	19820292	93.70671742451212	19818123	93.69646278900555
BEY31	20919194	20020259	95.70282201121132	20015544	95.68028290191295
BEY32	23500822	22515486	95.80722750889309	22500776	95.7446339536549
