Sample	input_raw_reads	fastp	fastp(%)[reference: raw reads]	bowtie	bowtie(%)[reference: raw reads]
SRR9224400	8239121	7891556	95.7815281508792	7891552	95.78147960201095
SRR9224401	8188266	7457387	91.07406867339189	7457381	91.07399539780462
SRR9224402	7636359	7328617	95.9700427913355	7328617	95.9700427913355
SRR9224403	5022967	4548589	90.55582089231325	4548584	90.55572134955297
SRR9224404	7093206	6593173	92.95053604815651	6593168	92.95046555816933
SRR9224405	7598134	6924445	91.13349409210208	6924443	91.1334677698498
SRR9224406	7444349	6937731	93.19459633072013	6937731	93.19459633072013
SRR9224407	26164852	23237682	88.81258720668475	23237669	88.81253752171042
SRR9224408	8564326	7937827	92.68478336765789	7937825	92.68476001497375
SRR9224409	15331319	13333952	86.97198199319968	13333948	86.97195590281567
SRR9224410	16392898	14256627	86.96831396132643	14256621	86.96827736011046
SRR9224411	20209141	18350514	90.80303809053537	18350507	90.80300345274448
SRR9224412	21439419	19383626	90.41115339925956	19383601	90.41103679162201
SRR9224413	19973671	18079879	90.5185581558843	18079877	90.51854814270246
SRR9224414	3214510	2851401	88.70406376088424	2851400	88.70403265194385
SRR9224415	8388274	6773880	80.75415752990425	6773880	80.75415752990425
SRR9224416	5672602	4647551	81.92979165469391	4647549	81.92975639750506
SRR9224417	10354579	8373641	80.86896628052187	8373639	80.8689469653957
SRR9224418	8522040	7493174	87.92699869984182	7493174	87.92699869984182
SRR9224419	5836756	4957586	84.93735218672838	4957546	84.9366668745447
SRR9224420	1699284	1524027	89.68642086902484	1524026	89.6863620207099
SRR9224421	7676535	6758478	88.04073712944708	6758475	88.04069804931521
SRR9224422	4630547	3996469	86.3066285689358	3996468	86.30660697321504
SRR9224423	6496445	5370452	82.66755125303146	5370450	82.66752046696308
SRR9224424	5524814	4525520	81.912621854781	4525517	81.91256755431043
SRR9224425	5257928	4108475	78.13866983344009	4108474	78.13865081454139
SRR9224426	5997513	4972988	82.91750263817686	4972986	82.91746929102113
SRR9224427	11007675	9162658	83.23881291916776	9162655	83.23878566545615
SRR9224428	4942934	4428015	89.5827255634002	4428013	89.5826851016016
SRR9224429	5100831	4345423	85.19049151010884	4345419	85.19041309151392
SRR9224430	6915502	5812721	84.05349315205173	5812720	84.0534786917855
SRR9224431	9995295	8590100	85.94143544537704	8590099	85.94142544066983
SRR9224432	9235676	8820146	95.5008166159142	8820143	95.50078413318094
SRR9224433	11774086	11250074	95.54944647083434	11250072	95.54942948437781
SRR9224434	6625140	6382118	96.33182091246374	6382113	96.33174544236046
SRR9224435	7390262	7060054	95.53184988570094	7060054	95.53184988570094
SRR9224436	8551542	8043416	94.05807747889212	8043415	94.05806578509467
SRR9224437	7262705	6991149	96.26095235865975	6991148	96.26093858968525
SRR9224438	14790888	14288911	96.60617401740855	14288906	96.60614021281211
SRR9224439	14099286	13579825	96.315692865582	13579821	96.31566449535104
SRR9224440	8633415	8080149	93.59157413375819	8080145	93.59152780215013
SRR9224441	11267134	10511974	93.29767445740859	10511974	93.29767445740859
SRR9224442	8275064	7976973	96.39771970343674	7976965	96.39762302744728
SRR9224443	12180836	11690780	95.97682786304651	11690779	95.97681965342937
SRR9224444	8230129	7634787	92.76631022429903	7634787	92.76631022429903
SRR9224445	10826730	10002115	92.38352669734998	10002113	92.38350822455165
SRR9224446	8221748	7453488	90.65575836184713	7453483	90.65569754752883
SRR9224447	9023721	8443209	93.56682237848443	8443209	93.56682237848443
SRR9224448	8194503	7558418	92.23766224748469	7558416	92.23763784087943
SRR9224449	5096312	4656863	91.37711741353355	4656862	91.377097791501
SRR9224450	4505220	4154840	92.22279933055434	4154840	92.22279933055434
SRR9224451	7398634	6809547	92.03789510333935	6809547	92.03789510333935
SRR9224452	7165971	6651926	92.82658274782301	6651924	92.82655483813707
SRR9224453	5439666	5117142	94.07088596983712	5117142	94.07088596983712
SRR9224454	8218747	7427302	90.37024743552759	7427299	90.37021093361311
SRR9224455	9295809	8370096	90.04160907350828	8370094	90.04158755843628
SRR9224456	7917199	7254628	91.63124483797868	7254628	91.63124483797868
SRR9224457	8110073	7435117	91.67755949915617	7435117	91.67755949915617
SRR9224458	19844523	16935998	85.34343707833139	16935996	85.34342699998383
SRR9224459	21941451	19692237	89.74901887755738	19692229	89.74898241688756
SRR9224460	22331345	18536562	83.00692143711004	18536549	83.00686322297202
SRR9224461	18696827	16029895	85.73591123242463	16029893	85.7359005354224
SRR9224462	7680890	7119353	92.6891675313668	7119301	92.68849052648847
SRR9224463	25232643	22353408	88.58924528833543	22353401	88.58921754649324
SRR9224464	27710823	24712013	89.17819943492836	24712010	89.17818860883345
SRR9224465	15761973	13961946	88.57993856479769	13961946	88.57993856479769
SRR9224466	26367406	23292462	88.33808680307801	23292453	88.33805267002754
SRR9224467	15657247	14047800	89.72075359097292	14047796	89.72072804369759
SRR9224468	24175849	22131049	91.54197232122024	22131044	91.54195163942329
SRR9224469	15351137	13609094	88.6520262310212	13609091	88.6520066884948
SRR9224470	6871376	6240308	90.81598794768327	6240300	90.81587152267609
SRR9224471	11296691	10498938	92.93817100954607	10498934	92.93813560094722
SRR9224472	7395443	6747887	91.243851112097	6747884	91.24381054657577
SRR9224473	6223603	5727392	92.02694966243831	5727371	92.02661223731656
SRR9224474	9136624	8227715	90.05202578107625	8227712	90.05199294619106
SRR9224475	9509110	8141579	85.61872772530764	8141570	85.61863307922614
SRR9224476	5648319	4985827	88.27098823561488	4985826	88.27097053123238
SRR9224477	5757395	5007868	86.98149076101258	5007866	86.98145602307989
SRR9224478	4757550	4274377	89.84407941062102	4274376	89.84405839139893
SRR9224479	14361698	13805479	96.12706659059396	13805478	96.12705962762898
SRR9224480	8569517	8208202	95.78371803218315	8208201	95.78370636291403
SRR9224481	8648784	8255986	95.45834420191323	8255985	95.45833263959419
SRR9224482	7682445	7385526	96.13509761540759	7385521	96.13503253196085
SRR9224483	10604127	10187463	96.07073736480146	10187461	96.0707185042201
SRR9224484	14160384	13546659	95.66590143318147	13546647	95.66581668971689
SRR9224485	13026992	12499564	95.95126795195699	12499558	95.95122189374186
SRR9224486	8625851	8278476	95.97286111248617	8278475	95.97284951942713
SRR9224487	9927138	8908339	89.73723343021926	8908327	89.73711254945786
SRR9224488	10337358	9888651	95.65936480094818	9888650	95.65935512729655
SRR9224489	9403969	8981561	95.50819446554961	8981557	95.50815193031794
SRR9224490	6459038	5845939	90.5078898746222	5845938	90.50787439244048
SRR9224491	5507764	4362157	79.20014365176141	4362155	79.2001073393849
SRR9224492	16203493	14531923	89.68389099807061	14531919	89.6838663120353
SRR9224493	7750090	7199102	92.89055998059378	7199102	92.89055998059378
SRR9224494	8512898	7671379	90.11477642513748	7671371	90.11468245008926
SRR9224495	9791785	9136881	93.31169955222668	9136881	93.31169955222668
SRR9224496	7972802	7451715	93.46419238807134	7451715	93.46419238807134
SRR9224497	9054879	8388779	92.64374488052243	8388771	92.64365653036334
SRR9224498	11052707	10260191	92.8296660718501	10260174	92.82951226337585
SRR9224499	12999347	11743363	90.33809929067975	11743362	90.33809159798565
SRR9224500	9983015	9127698	91.43227772371372	9127698	91.43227772371372
SRR9224501	1882883	1766642	93.8264353122313	1766642	93.8264353122313
SRR9224502	6390409	5919258	92.62721681820365	5919258	92.62721681820365
SRR9224503	10342849	8891466	85.96728038860473	8891464	85.96726105157293
SRR9224504	11448176	10265591	89.67010115847276	10265590	89.67009242345681
SRR9224505	5970903	5137809	86.04743704595435	5137809	86.04743704595435
SRR9224506	7434981	6504244	87.4816492469853	6504243	87.48163579705181
SRR9224507	8833177	7715304	87.344609985739	7715303	87.34459866478392
SRR9224508	3384404	2994453	88.47800085332602	2994442	88.47767583302702
SRR9224509	5733463	5244776	91.47658230287699	5244775	91.47656486141098
SRR9224510	7207436	6514000	90.37888092242513	6513997	90.37883929874646
SRR9224511	4453434	4007340	89.98314559057124	4007337	89.9830782268245
SRR9224512	6383280	5752253	90.11437693474201	5752251	90.11434560288755
SRR9224513	6317945	5569099	88.14731688864022	5569099	88.14731688864022
SRR9224514	5527937	4924420	89.08241899283584	4924418	89.08238281297345
SRR9224515	2899771	2526383	87.12353492741323	2526381	87.12346595644966
SRR9224516	1584580	1380613	87.12800868368905	1380611	87.1278824672784
SRR9224517	7322001	6377221	87.09669665437085	6377217	87.09664202449576
SRR9224518	10480866	9328277	89.00292208678175	9328276	89.00291254558546
SRR9224519	7086750	6133984	86.55567079408756	6133983	86.55565668324691
SRR9224520	9569446	8219593	85.8941364003726	8219590	85.8941050505954
SRR9224521	5233109	4653044	88.91548026230679	4653042	88.915442044108
SRR9224522	5659861	4715233	83.31004948708105	4715229	83.30997881396735
SRR9224523	4121877	3586600	87.01375611159673	3586599	87.01373185080486
SRR9224524	7671662	6009880	78.33869636071037	6009879	78.33868332572524
SRR9224525	9020961	7261399	80.49473886429617	7261398	80.4947277790027
SRR9224526	7256105	5879155	81.02356567331923	5879155	81.02356567331923
SRR9224527	9495050	8022127	84.48746452098726	8022125	84.48744345738042
SRR9224528	5150778	4304252	83.5650847308892	4304252	83.5650847308892
SRR9224529	10190219	8865763	87.00267383851123	8865761	87.00265421184766
SRR9224530	4772155	3649885	76.48295162248502	3649884	76.48293066759148
SRR9224531	3477248	3004054	86.39170976588383	3004052	86.39165224913495
SRR9224532	5217404	4700309	90.08903661667756	4700309	90.08903661667756
SRR9224533	7530570	6654091	88.3610536785396	6654089	88.36102712012503
SRR9224534	10287844	9096916	88.42393022289218	9096912	88.42389134205378
SRR9224535	4290466	3862174	90.0175878331165	3862174	90.0175878331165
SRR9224536	4998526	4473254	89.49146208302207	4473253	89.49144207712433
SRR9224537	5833648	4845559	83.06224509946435	4845558	83.06222795753189
SRR9224538	6345953	5534699	87.21619904843291	5534566	87.2141032245275
SRR9224539	6520287	5401773	82.84563240851209	5401773	82.84563240851209
SRR9224540	8181126	6668808	81.514549464218	6668808	81.514549464218
SRR9224541	8571661	7526834	87.81068220033433	7526833	87.81067053398402
SRR9224542	9270404	7752137	83.62242896857569	7752134	83.6223966075265
SRR9224543	16192948	14408568	88.98051176351582	14408565	88.98049323693252
SRR9224544	24741117	22407271	90.56693357862541	22407264	90.56690528564252
SRR9224545	29580534	26994754	91.25850804451333	26994748	91.25848776090383
SRR9224546	14192949	12998581	91.58477917450418	12998581	91.58477917450418
SRR9224547	22441242	20165650	89.85977692322021	20165633	89.85970116983721
SRR9224548	26702147	23726353	88.85560026315487	23726346	88.85557404803441
SRR9224549	23214410	20558538	88.55938186669401	20558534	88.55936463601702
SRR9224550	25662848	22725503	88.55409578858901	22725499	88.55408020185445
SRR9224551	26712171	23260945	87.0799494357834	23260943	87.0799419485597
SRR9224552	12448247	11808314	94.85925206978942	11808312	94.85923600327017
SRR9224553	10723824	10330316	96.3305253797526	10330314	96.33050672968896
SRR9224554	7255471	6958186	95.90260921723758	6958186	95.90260921723758
SRR9224555	8579945	8189032	95.44387522297637	8189031	95.44386356789
SRR9224556	17489480	16703556	95.5063043612503	16703552	95.50628149035877
SRR9224557	9022425	8606449	95.3895321933959	8606449	95.3895321933959
SRR9224558	7922131	7610414	96.06523800224964	7610412	96.06521275651716
SRR9224559	5401786	5172222	95.75022039007098	5172222	95.75022039007098
SRR9224560	6595585	6219353	94.29569932007547	6219351	94.29566899676071
SRR9224561	5432554	5039799	92.77034337808699	5039799	92.77034337808699
SRR9224562	6639974	6185240	93.15156956939892	6185239	93.15155450909897
SRR9224563	5973931	5511668	92.26199633038948	5511665	92.26194611219982
SRR9224564	6072783	5605597	92.30688796224071	5605596	92.30687149532595
SRR9224565	6363245	5923061	93.08239742458447	5923060	93.08238170933227
SRR9224566	6618581	6012916	90.84902035647822	6012915	90.84900524749942
